SubscriptionLogId,CustomerId,ClubPlanName,MonthlyFeeBRL,PointsCredited,BillingDate,PaymentStatus,PaymentMethod
SUB-901509,CUST-10125,Clube Super 10k,489.90,10000,2022-06-18T09:00:00Z,Paid,Credit Card
SUB-907504,CUST-10642,Clube Plus 5k,219.90,0,2022-06-18T10:00:00Z,Payment Failed,PIX Auto
SUB-908427,CUST-10717,Clube Special 3k,129.90,3000,2022-06-18T12:00:00Z,Paid,PIX Auto
SUB-900522,CUST-10043,Clube Plus 5k,219.90,5000,2022-06-19T08:00:00Z,Paid,Auto Debit
SUB-908507,CUST-10720,Clube Super 10k,489.90,10000,2022-06-19T08:00:00Z,Paid,Credit Card
SUB-909158,CUST-10770,Clube Top 20k,799.90,20000,2022-06-19T08:00:00Z,Paid,PIX Auto
SUB-904820,CUST-10411,Clube Plus 5k,219.90,5000,2022-06-19T09:00:00Z,Paid,Auto Debit
SUB-902722,CUST-10224,Clube Super 10k,489.90,10000,2022-06-19T10:00:00Z,Paid,Credit Card
SUB-902476,CUST-10202,Clube Top 20k,799.90,20000,2022-06-20T09:00:00Z,Paid,Credit Card
SUB-901864,CUST-10153,Clube Classic 1k,44.90,1000,2022-06-20T10:00:00Z,Paid,Credit Card
SUB-911763,CUST-10993,Clube Plus 5k,219.90,5000,2022-06-21T07:00:00Z,Paid,Credit Card
SUB-910079,CUST-10846,Clube Super 10k,489.90,10000,2022-06-21T08:00:00Z,Paid,Credit Card
SUB-906193,CUST-10543,Clube Top 20k,799.90,20000,2022-06-21T12:00:00Z,Paid,Credit Card
SUB-910454,CUST-10880,Clube Top 20k,799.90,20000,2022-06-22T06:00:00Z,Paid,Credit Card
SUB-910358,CUST-10871,Clube Super 10k,489.90,10000,2022-06-22T10:00:00Z,Paid,Credit Card
SUB-903544,CUST-10288,Clube Plus 5k,219.90,5000,2022-06-22T12:00:00Z,Paid,Credit Card
SUB-902183,CUST-10180,Clube Top 20k,799.90,20000,2022-06-23T07:00:00Z,Paid,Credit Card
SUB-910437,CUST-10877,Clube Super 10k,489.90,10000,2022-06-23T12:00:00Z,Paid,Credit Card
SUB-907519,CUST-10644,Clube Special 3k,129.90,3000,2022-06-24T07:00:00Z,Paid,Credit Card
SUB-901401,CUST-10119,Clube Super 10k,489.90,10000,2022-06-24T09:00:00Z,Paid,Credit Card
SUB-907974,CUST-10679,Clube Special 3k,129.90,3000,2022-06-24T09:00:00Z,Paid,Auto Debit
SUB-904498,CUST-10386,Clube Super 10k,489.90,10000,2022-06-24T12:00:00Z,Paid,PIX Auto
SUB-904377,CUST-10372,Clube Top 20k,799.90,0,2022-06-25T06:00:00Z,Cancelled,Auto Debit
SUB-908247,CUST-10700,Clube Classic 1k,44.90,1000,2022-06-25T06:00:00Z,Paid,Auto Debit
SUB-902863,CUST-10235,Clube Super 10k,489.90,10000,2022-06-25T08:00:00Z,Paid,Credit Card
SUB-903408,CUST-10269,Clube Top 20k,799.90,20000,2022-06-25T08:00:00Z,Paid,Credit Card
SUB-909348,CUST-10784,Clube Plus 5k,219.90,5000,2022-06-26T08:00:00Z,Paid,Auto Debit
SUB-905644,CUST-10481,Clube Classic 1k,44.90,1000,2022-06-26T11:00:00Z,Paid,Credit Card
SUB-910656,CUST-10893,Clube Plus 5k,219.90,5000,2022-06-27T08:00:00Z,Paid,Credit Card
SUB-902037,CUST-10166,Clube Plus 5k,219.90,5000,2022-06-27T10:00:00Z,Paid,Credit Card
SUB-906967,CUST-10597,Clube Plus 5k,219.90,5000,2022-06-28T06:00:00Z,Paid,Credit Card
SUB-908476,CUST-10719,Clube Top 20k,799.90,20000,2022-06-28T06:00:00Z,Paid,Credit Card
SUB-901085,CUST-10090,Clube Top 20k,799.90,20000,2022-06-28T08:00:00Z,Paid,Credit Card
SUB-902010,CUST-10162,Clube Top 20k,799.90,20000,2022-06-28T08:00:00Z,Paid,PIX Auto
SUB-907084,CUST-10604,Clube Super 10k,489.90,10000,2022-06-28T09:00:00Z,Paid,Credit Card
SUB-903936,CUST-10319,Clube Special 3k,129.90,3000,2022-06-28T10:00:00Z,Paid,Credit Card
SUB-910379,CUST-10872,Clube Special 3k,129.90,3000,2022-06-29T06:00:00Z,Paid,Auto Debit
SUB-901063,CUST-10087,Clube Super 10k,489.90,10000,2022-06-30T09:00:00Z,Paid,Credit Card
SUB-906878,CUST-10589,Clube Special 3k,129.90,3000,2022-07-01T06:00:00Z,Paid,Credit Card
SUB-911182,CUST-10942,Clube Classic 1k,44.90,1000,2022-07-01T08:00:00Z,Paid,Credit Card
SUB-906032,CUST-10524,Clube Plus 5k,219.90,5000,2022-07-01T09:00:00Z,Paid,PIX Auto
SUB-904347,CUST-10368,Clube Special 3k,129.90,3000,2022-07-01T12:00:00Z,Paid,Credit Card
SUB-905693,CUST-10487,Clube Special 3k,129.90,3000,2022-07-02T07:00:00Z,Paid,Credit Card
SUB-900451,CUST-10034,Clube Top 20k,799.90,20000,2022-07-02T09:00:00Z,Paid,Credit Card
SUB-910246,CUST-10856,Clube Super 10k,489.90,10000,2022-07-03T06:00:00Z,Paid,PIX Auto
SUB-900045,CUST-10004,Clube Super 10k,489.90,10000,2022-07-03T09:00:00Z,Paid,Credit Card
SUB-911616,CUST-10979,Clube Super 10k,489.90,10000,2022-07-03T09:00:00Z,Paid,Credit Card
SUB-908631,CUST-10729,Clube Top 20k,799.90,20000,2022-07-03T10:00:00Z,Paid,Credit Card
SUB-911530,CUST-10973,Clube Super 10k,489.90,10000,2022-07-03T11:00:00Z,Paid,Credit Card
SUB-908856,CUST-10743,Clube Super 10k,489.90,10000,2022-07-04T06:00:00Z,Paid,Credit Card
SUB-906338,CUST-10552,Clube Top 20k,799.90,20000,2022-07-04T07:00:00Z,Paid,Auto Debit
SUB-911682,CUST-10983,Clube Classic 1k,44.90,1000,2022-07-04T08:00:00Z,Paid,Credit Card
SUB-908841,CUST-10742,Clube Classic 1k,44.90,1000,2022-07-04T09:00:00Z,Paid,Credit Card
SUB-907025,CUST-10600,Clube Super 10k,489.90,10000,2022-07-04T10:00:00Z,Paid,Auto Debit
SUB-906959,CUST-10596,Clube Plus 5k,219.90,5000,2022-07-05T07:00:00Z,Paid,Credit Card
SUB-907510,CUST-10643,Clube Plus 5k,219.90,5000,2022-07-05T10:00:00Z,Paid,Credit Card
SUB-903389,CUST-10268,Clube Top 20k,799.90,20000,2022-07-06T08:00:00Z,Paid,Credit Card
SUB-911123,CUST-10937,Clube Super 10k,489.90,10000,2022-07-06T08:00:00Z,Paid,Credit Card
SUB-901884,CUST-10155,Clube Super 10k,489.90,10000,2022-07-06T11:00:00Z,Paid,Credit Card
SUB-904515,CUST-10388,Clube Plus 5k,219.90,5000,2022-07-06T11:00:00Z,Paid,Credit Card
SUB-900183,CUST-10014,Clube Super 10k,489.90,10000,2022-07-06T12:00:00Z,Paid,Credit Card
SUB-903677,CUST-10298,Clube Classic 1k,44.90,0,2022-07-07T10:00:00Z,Cancelled,Credit Card
SUB-903682,CUST-10299,Clube Top 20k,799.90,20000,2022-07-08T08:00:00Z,Paid,Auto Debit
SUB-908952,CUST-10753,Clube Top 20k,799.90,20000,2022-07-08T10:00:00Z,Paid,PIX Auto
SUB-908287,CUST-10705,Clube Super 10k,489.90,10000,2022-07-08T12:00:00Z,Paid,Credit Card
SUB-903748,CUST-10302,Clube Super 10k,489.90,10000,2022-07-09T07:00:00Z,Paid,Credit Card
SUB-906065,CUST-10530,Clube Special 3k,129.90,3000,2022-07-09T09:00:00Z,Paid,PIX Auto
SUB-907575,CUST-10650,Clube Super 10k,489.90,10000,2022-07-09T09:00:00Z,Paid,Credit Card
SUB-904529,CUST-10389,Clube Super 10k,489.90,10000,2022-07-09T10:00:00Z,Paid,Credit Card
SUB-911005,CUST-10925,Clube Classic 1k,44.90,1000,2022-07-09T10:00:00Z,Paid,PIX Auto
SUB-904341,CUST-10365,Clube Plus 5k,219.90,5000,2022-07-10T09:00:00Z,Paid,PIX Auto
SUB-900998,CUST-10081,Clube Super 10k,489.90,0,2022-07-10T11:00:00Z,Payment Failed,Credit Card
SUB-902053,CUST-10168,Clube Classic 1k,44.90,1000,2022-07-10T12:00:00Z,Paid,Credit Card
SUB-906911,CUST-10592,Clube Top 20k,799.90,20000,2022-07-10T12:00:00Z,Paid,Credit Card
SUB-911086,CUST-10935,Clube Special 3k,129.90,3000,2022-07-11T09:00:00Z,Paid,Credit Card
SUB-908554,CUST-10723,Clube Classic 1k,44.90,1000,2022-07-11T12:00:00Z,Paid,Credit Card
SUB-905778,CUST-10500,Clube Special 3k,129.90,3000,2022-07-12T07:00:00Z,Paid,Auto Debit
SUB-900300,CUST-10023,Clube Super 10k,489.90,10000,2022-07-12T12:00:00Z,Paid,Auto Debit
SUB-908722,CUST-10734,Clube Plus 5k,219.90,5000,2022-07-12T12:00:00Z,Paid,PIX Auto
SUB-901949,CUST-10158,Clube Super 10k,489.90,10000,2022-07-13T07:00:00Z,Paid,PIX Auto
SUB-904593,CUST-10394,Clube Special 3k,129.90,3000,2022-07-13T11:00:00Z,Paid,Auto Debit
SUB-905310,CUST-10454,Clube Plus 5k,219.90,5000,2022-07-14T06:00:00Z,Paid,Credit Card
SUB-903009,CUST-10245,Clube Plus 5k,219.90,5000,2022-07-14T08:00:00Z,Paid,Auto Debit
SUB-900023,CUST-10003,Clube Top 20k,799.90,20000,2022-07-14T09:00:00Z,Paid,Credit Card
SUB-910743,CUST-10900,Clube Top 20k,799.90,20000,2022-07-14T10:00:00Z,Paid,Credit Card
SUB-900561,CUST-10048,Clube Top 20k,799.90,20000,2022-07-14T11:00:00Z,Paid,Credit Card
SUB-903797,CUST-10305,Clube Top 20k,799.90,20000,2022-07-14T11:00:00Z,Paid,Credit Card
SUB-910678,CUST-10896,Clube Super 10k,489.90,10000,2022-07-14T11:00:00Z,Paid,PIX Auto
SUB-900801,CUST-10066,Clube Special 3k,129.90,3000,2022-07-15T07:00:00Z,Paid,Credit Card
SUB-906248,CUST-10545,Clube Top 20k,799.90,20000,2022-07-15T08:00:00Z,Paid,Auto Debit
SUB-906626,CUST-10570,Clube Classic 1k,44.90,1000,2022-07-15T09:00:00Z,Paid,PIX Auto
SUB-909603,CUST-10807,Clube Top 20k,799.90,20000,2022-07-15T12:00:00Z,Paid,Credit Card
SUB-900665,CUST-10057,Clube Plus 5k,219.90,5000,2022-07-16T07:00:00Z,Paid,Credit Card
SUB-908529,CUST-10721,Clube Top 20k,799.90,20000,2022-07-16T08:00:00Z,Paid,PIX Auto
SUB-910530,CUST-10884,Clube Special 3k,129.90,3000,2022-07-16T08:00:00Z,Paid,Credit Card
SUB-909821,CUST-10824,Clube Top 20k,799.90,20000,2022-07-16T09:00:00Z,Paid,Credit Card
SUB-901625,CUST-10135,Clube Top 20k,799.90,0,2022-07-16T11:00:00Z,Payment Failed,Credit Card
SUB-904017,CUST-10329,Clube Super 10k,489.90,10000,2022-07-17T08:00:00Z,Paid,PIX Auto
SUB-901529,CUST-10126,Clube Plus 5k,219.90,5000,2022-07-17T09:00:00Z,Paid,Credit Card
SUB-906126,CUST-10537,Clube Top 20k,799.90,20000,2022-07-17T09:00:00Z,Paid,Credit Card
SUB-907209,CUST-10619,Clube Top 20k,799.90,20000,2022-07-17T12:00:00Z,Paid,Credit Card
SUB-902233,CUST-10183,Clube Super 10k,489.90,10000,2022-07-18T07:00:00Z,Paid,Credit Card
SUB-909101,CUST-10765,Clube Super 10k,489.90,10000,2022-07-18T07:00:00Z,Paid,Credit Card
SUB-901510,CUST-10125,Clube Super 10k,489.90,10000,2022-07-18T08:00:00Z,Paid,Credit Card
SUB-908428,CUST-10717,Clube Special 3k,129.90,3000,2022-07-18T08:00:00Z,Paid,PIX Auto
SUB-909159,CUST-10770,Clube Top 20k,799.90,20000,2022-07-19T06:00:00Z,Paid,PIX Auto
SUB-900523,CUST-10043,Clube Plus 5k,219.90,5000,2022-07-19T09:00:00Z,Paid,Auto Debit
SUB-908508,CUST-10720,Clube Super 10k,489.90,10000,2022-07-19T09:00:00Z,Paid,Credit Card
SUB-902723,CUST-10224,Clube Super 10k,489.90,10000,2022-07-19T11:00:00Z,Paid,Credit Card
SUB-904821,CUST-10411,Clube Plus 5k,219.90,5000,2022-07-19T12:00:00Z,Paid,Auto Debit
SUB-901865,CUST-10153,Clube Classic 1k,44.90,1000,2022-07-20T08:00:00Z,Paid,Credit Card
SUB-902477,CUST-10202,Clube Top 20k,799.90,20000,2022-07-20T11:00:00Z,Paid,Credit Card
SUB-910080,CUST-10846,Clube Super 10k,489.90,10000,2022-07-21T06:00:00Z,Paid,Credit Card
SUB-911764,CUST-10993,Clube Plus 5k,219.90,5000,2022-07-21T08:00:00Z,Paid,Credit Card
SUB-906194,CUST-10543,Clube Top 20k,799.90,20000,2022-07-21T09:00:00Z,Paid,Credit Card
SUB-903525,CUST-10287,Clube Plus 5k,219.90,5000,2022-07-22T06:00:00Z,Paid,Credit Card
SUB-910359,CUST-10871,Clube Super 10k,489.90,10000,2022-07-22T06:00:00Z,Paid,Credit Card
SUB-910455,CUST-10880,Clube Top 20k,799.90,20000,2022-07-22T07:00:00Z,Paid,Credit Card
SUB-903545,CUST-10288,Clube Plus 5k,219.90,5000,2022-07-22T12:00:00Z,Paid,Credit Card
SUB-910438,CUST-10877,Clube Super 10k,489.90,10000,2022-07-23T06:00:00Z,Paid,Credit Card
SUB-902184,CUST-10180,Clube Top 20k,799.90,20000,2022-07-23T09:00:00Z,Paid,Credit Card
SUB-906028,CUST-10523,Clube Classic 1k,44.90,1000,2022-07-23T09:00:00Z,Paid,Credit Card
SUB-906450,CUST-10558,Clube Plus 5k,219.90,5000,2022-07-24T08:00:00Z,Paid,Credit Card
SUB-907520,CUST-10644,Clube Special 3k,129.90,3000,2022-07-24T08:00:00Z,Paid,Credit Card
SUB-901402,CUST-10119,Clube Super 10k,489.90,0,2022-07-24T10:00:00Z,Cancelled,Credit Card
SUB-907975,CUST-10679,Clube Special 3k,129.90,3000,2022-07-24T11:00:00Z,Paid,Auto Debit
SUB-904499,CUST-10386,Clube Super 10k,489.90,10000,2022-07-24T12:00:00Z,Paid,PIX Auto
SUB-909324,CUST-10781,Clube Plus 5k,219.90,5000,2022-07-25T06:00:00Z,Paid,Credit Card
SUB-908248,CUST-10700,Clube Classic 1k,44.90,1000,2022-07-25T08:00:00Z,Paid,Auto Debit
SUB-904378,CUST-10372,Clube Top 20k,799.90,0,2022-07-25T09:00:00Z,Payment Failed,Auto Debit
SUB-902864,CUST-10235,Clube Super 10k,489.90,10000,2022-07-25T11:00:00Z,Paid,Credit Card
SUB-909251,CUST-10778,Clube Super 10k,489.90,10000,2022-07-25T11:00:00Z,Paid,PIX Auto
SUB-903409,CUST-10269,Clube Top 20k,799.90,0,2022-07-25T12:00:00Z,Payment Failed,Credit Card
SUB-909349,CUST-10784,Clube Plus 5k,219.90,5000,2022-07-26T06:00:00Z,Paid,Auto Debit
SUB-910421,CUST-10876,Clube Special 3k,129.90,3000,2022-07-26T06:00:00Z,Paid,Credit Card
SUB-905645,CUST-10481,Clube Classic 1k,44.90,1000,2022-07-26T09:00:00Z,Paid,Credit Card
SUB-903922,CUST-10318,Clube Super 10k,489.90,10000,2022-07-26T10:00:00Z,Paid,Credit Card
SUB-902038,CUST-10166,Clube Plus 5k,219.90,5000,2022-07-27T06:00:00Z,Paid,Credit Card
SUB-910657,CUST-10893,Clube Plus 5k,219.90,0,2022-07-27T10:00:00Z,Payment Failed,Credit Card
SUB-907085,CUST-10604,Clube Super 10k,489.90,10000,2022-07-28T10:00:00Z,Paid,Credit Card
SUB-908477,CUST-10719,Clube Top 20k,799.90,20000,2022-07-28T10:00:00Z,Paid,Credit Card
SUB-901086,CUST-10090,Clube Top 20k,799.90,20000,2022-07-28T11:00:00Z,Paid,Credit Card
SUB-903937,CUST-10319,Clube Special 3k,129.90,3000,2022-07-28T11:00:00Z,Paid,Credit Card
SUB-906968,CUST-10597,Clube Plus 5k,219.90,5000,2022-07-28T11:00:00Z,Paid,Credit Card
SUB-902011,CUST-10162,Clube Top 20k,799.90,20000,2022-07-28T12:00:00Z,Paid,PIX Auto
SUB-909849,CUST-10826,Clube Super 10k,489.90,10000,2022-07-29T12:00:00Z,Paid,Credit Card
SUB-910380,CUST-10872,Clube Special 3k,129.90,3000,2022-07-29T12:00:00Z,Paid,Auto Debit
SUB-901064,CUST-10087,Clube Super 10k,489.90,10000,2022-07-30T08:00:00Z,Paid,Credit Card
SUB-904348,CUST-10368,Clube Special 3k,129.90,3000,2022-07-31T07:00:00Z,Paid,Credit Card
SUB-906033,CUST-10524,Clube Plus 5k,219.90,5000,2022-07-31T07:00:00Z,Paid,PIX Auto
SUB-906879,CUST-10589,Clube Special 3k,129.90,3000,2022-07-31T09:00:00Z,Paid,Credit Card
SUB-911183,CUST-10942,Clube Classic 1k,44.90,1000,2022-07-31T10:00:00Z,Paid,Credit Card
SUB-908043,CUST-10684,Clube Plus 5k,219.90,5000,2022-07-31T12:00:00Z,Paid,PIX Auto
SUB-900452,CUST-10034,Clube Top 20k,799.90,20000,2022-08-01T07:00:00Z,Paid,Credit Card
SUB-905694,CUST-10487,Clube Special 3k,129.90,3000,2022-08-01T08:00:00Z,Paid,Credit Card
SUB-901455,CUST-10123,Clube Super 10k,489.90,10000,2022-08-01T11:00:00Z,Paid,PIX Auto
SUB-908632,CUST-10729,Clube Top 20k,799.90,20000,2022-08-02T06:00:00Z,Paid,Credit Card
SUB-910247,CUST-10856,Clube Super 10k,489.90,10000,2022-08-02T08:00:00Z,Paid,PIX Auto
SUB-911531,CUST-10973,Clube Super 10k,489.90,10000,2022-08-02T08:00:00Z,Paid,Credit Card
SUB-911617,CUST-10979,Clube Super 10k,489.90,10000,2022-08-02T11:00:00Z,Paid,Credit Card
SUB-900046,CUST-10004,Clube Super 10k,489.90,10000,2022-08-02T12:00:00Z,Paid,Credit Card
SUB-908842,CUST-10742,Clube Classic 1k,44.90,1000,2022-08-03T06:00:00Z,Paid,Credit Card
SUB-906339,CUST-10552,Clube Top 20k,799.90,20000,2022-08-03T07:00:00Z,Paid,Auto Debit
SUB-911683,CUST-10983,Clube Classic 1k,44.90,1000,2022-08-03T10:00:00Z,Paid,Credit Card
SUB-907026,CUST-10600,Clube Super 10k,489.90,10000,2022-08-03T12:00:00Z,Paid,Auto Debit
SUB-908857,CUST-10743,Clube Super 10k,489.90,10000,2022-08-03T12:00:00Z,Paid,Credit Card
SUB-907511,CUST-10643,Clube Plus 5k,219.90,5000,2022-08-04T06:00:00Z,Paid,Credit Card
SUB-906960,CUST-10596,Clube Plus 5k,219.90,5000,2022-08-04T09:00:00Z,Paid,Credit Card
SUB-900184,CUST-10014,Clube Super 10k,489.90,10000,2022-08-05T06:00:00Z,Paid,Credit Card
SUB-902123,CUST-10174,Clube Plus 5k,219.90,5000,2022-08-05T08:00:00Z,Paid,Auto Debit
SUB-904516,CUST-10388,Clube Plus 5k,219.90,5000,2022-08-05T09:00:00Z,Paid,Credit Card
SUB-911124,CUST-10937,Clube Super 10k,489.90,10000,2022-08-05T09:00:00Z,Paid,Credit Card
SUB-903390,CUST-10268,Clube Top 20k,799.90,20000,2022-08-05T10:00:00Z,Paid,Credit Card
SUB-901885,CUST-10155,Clube Super 10k,489.90,0,2022-08-05T12:00:00Z,Payment Failed,Credit Card
SUB-908288,CUST-10705,Clube Super 10k,489.90,10000,2022-08-07T06:00:00Z,Paid,Credit Card
SUB-908953,CUST-10753,Clube Top 20k,799.90,20000,2022-08-07T08:00:00Z,Paid,PIX Auto
SUB-907109,CUST-10607,Clube Super 10k,489.90,10000,2022-08-07T11:00:00Z,Paid,PIX Auto
SUB-903683,CUST-10299,Clube Top 20k,799.90,20000,2022-08-07T12:00:00Z,Paid,Auto Debit
SUB-906066,CUST-10530,Clube Special 3k,129.90,3000,2022-08-08T06:00:00Z,Paid,PIX Auto
SUB-911006,CUST-10925,Clube Classic 1k,44.90,1000,2022-08-08T07:00:00Z,Paid,PIX Auto
SUB-907576,CUST-10650,Clube Super 10k,489.90,10000,2022-08-08T09:00:00Z,Paid,Credit Card
SUB-907699,CUST-10659,Clube Plus 5k,219.90,5000,2022-08-08T09:00:00Z,Paid,PIX Auto
SUB-903749,CUST-10302,Clube Super 10k,489.90,10000,2022-08-08T10:00:00Z,Paid,Credit Card
SUB-904530,CUST-10389,Clube Super 10k,489.90,10000,2022-08-08T11:00:00Z,Paid,Credit Card
SUB-902054,CUST-10168,Clube Classic 1k,44.90,1000,2022-08-09T06:00:00Z,Paid,Credit Card
SUB-904342,CUST-10365,Clube Plus 5k,219.90,5000,2022-08-09T06:00:00Z,Paid,PIX Auto
SUB-906912,CUST-10592,Clube Top 20k,799.90,20000,2022-08-09T08:00:00Z,Paid,Credit Card
SUB-908555,CUST-10723,Clube Classic 1k,44.90,1000,2022-08-10T07:00:00Z,Paid,Credit Card
SUB-911087,CUST-10935,Clube Special 3k,129.90,3000,2022-08-10T09:00:00Z,Paid,Credit Card
SUB-907119,CUST-10610,Clube Plus 5k,219.90,5000,2022-08-10T10:00:00Z,Paid,Credit Card
SUB-908723,CUST-10734,Clube Plus 5k,219.90,5000,2022-08-11T06:00:00Z,Paid,PIX Auto
SUB-900301,CUST-10023,Clube Super 10k,489.90,10000,2022-08-11T09:00:00Z,Paid,Auto Debit
SUB-905779,CUST-10500,Clube Special 3k,129.90,3000,2022-08-11T12:00:00Z,Paid,Auto Debit
SUB-909279,CUST-10779,Clube Plus 5k,219.90,5000,2022-08-12T06:00:00Z,Paid,Credit Card
SUB-901950,CUST-10158,Clube Super 10k,489.90,10000,2022-08-12T09:00:00Z,Paid,PIX Auto
SUB-910030,CUST-10843,Clube Classic 1k,44.90,1000,2022-08-12T09:00:00Z,Paid,Credit Card
SUB-904594,CUST-10394,Clube Special 3k,129.90,3000,2022-08-12T11:00:00Z,Paid,Auto Debit
SUB-910744,CUST-10900,Clube Top 20k,799.90,20000,2022-08-13T06:00:00Z,Paid,Credit Card
SUB-903010,CUST-10245,Clube Plus 5k,219.90,5000,2022-08-13T09:00:00Z,Paid,Auto Debit
SUB-900562,CUST-10048,Clube Top 20k,799.90,20000,2022-08-13T10:00:00Z,Paid,Credit Card
SUB-905311,CUST-10454,Clube Plus 5k,219.90,5000,2022-08-13T10:00:00Z,Paid,Credit Card
SUB-900024,CUST-10003,Clube Top 20k,799.90,20000,2022-08-13T11:00:00Z,Paid,Credit Card
SUB-903798,CUST-10305,Clube Top 20k,799.90,20000,2022-08-13T11:00:00Z,Paid,Credit Card
SUB-910679,CUST-10896,Clube Super 10k,489.90,10000,2022-08-13T11:00:00Z,Paid,PIX Auto
SUB-909495,CUST-10797,Clube Plus 5k,219.90,5000,2022-08-13T12:00:00Z,Paid,Auto Debit
SUB-909418,CUST-10790,Clube Special 3k,129.90,3000,2022-08-14T06:00:00Z,Paid,Credit Card
SUB-906627,CUST-10570,Clube Classic 1k,44.90,1000,2022-08-14T08:00:00Z,Paid,PIX Auto
SUB-909604,CUST-10807,Clube Top 20k,799.90,20000,2022-08-14T09:00:00Z,Paid,Credit Card
SUB-900802,CUST-10066,Clube Special 3k,129.90,3000,2022-08-14T10:00:00Z,Paid,Credit Card
SUB-906249,CUST-10545,Clube Top 20k,799.90,20000,2022-08-14T10:00:00Z,Paid,Auto Debit
SUB-901626,CUST-10135,Clube Top 20k,799.90,20000,2022-08-15T06:00:00Z,Paid,Credit Card
SUB-909822,CUST-10824,Clube Top 20k,799.90,20000,2022-08-15T07:00:00Z,Paid,Credit Card
SUB-910531,CUST-10884,Clube Special 3k,129.90,3000,2022-08-15T07:00:00Z,Paid,Credit Card
SUB-902319,CUST-10189,Clube Top 20k,799.90,20000,2022-08-15T08:00:00Z,Paid,PIX Auto
SUB-900666,CUST-10057,Clube Plus 5k,219.90,5000,2022-08-15T11:00:00Z,Paid,Credit Card
SUB-908530,CUST-10721,Clube Top 20k,799.90,20000,2022-08-15T11:00:00Z,Paid,PIX Auto
SUB-906049,CUST-10529,Clube Classic 1k,44.90,1000,2022-08-16T06:00:00Z,Paid,Credit Card
SUB-907210,CUST-10619,Clube Top 20k,799.90,20000,2022-08-16T08:00:00Z,Paid,Credit Card
SUB-904018,CUST-10329,Clube Super 10k,489.90,0,2022-08-16T09:00:00Z,Payment Failed,PIX Auto
SUB-901530,CUST-10126,Clube Plus 5k,219.90,5000,2022-08-16T11:00:00Z,Paid,Credit Card
SUB-906127,CUST-10537,Clube Top 20k,799.90,20000,2022-08-16T12:00:00Z,Paid,Credit Card
SUB-901511,CUST-10125,Clube Super 10k,489.90,10000,2022-08-17T06:00:00Z,Paid,Credit Card
SUB-902234,CUST-10183,Clube Super 10k,489.90,10000,2022-08-17T11:00:00Z,Paid,Credit Card
SUB-909102,CUST-10765,Clube Super 10k,489.90,10000,2022-08-17T11:00:00Z,Paid,Credit Card
SUB-908429,CUST-10717,Clube Special 3k,129.90,3000,2022-08-17T12:00:00Z,Paid,PIX Auto
SUB-908509,CUST-10720,Clube Super 10k,489.90,10000,2022-08-18T07:00:00Z,Paid,Credit Card
SUB-909160,CUST-10770,Clube Top 20k,799.90,20000,2022-08-18T09:00:00Z,Paid,PIX Auto
SUB-904822,CUST-10411,Clube Plus 5k,219.90,5000,2022-08-18T10:00:00Z,Paid,Auto Debit
SUB-902724,CUST-10224,Clube Super 10k,489.90,10000,2022-08-18T11:00:00Z,Paid,Credit Card
SUB-900524,CUST-10043,Clube Plus 5k,219.90,5000,2022-08-18T12:00:00Z,Paid,Auto Debit
SUB-902478,CUST-10202,Clube Top 20k,799.90,0,2022-08-19T06:00:00Z,Payment Failed,Credit Card
SUB-908944,CUST-10752,Clube Plus 5k,219.90,5000,2022-08-19T07:00:00Z,Paid,Auto Debit
SUB-904644,CUST-10400,Clube Plus 5k,219.90,5000,2022-08-19T08:00:00Z,Paid,Credit Card
SUB-901866,CUST-10153,Clube Classic 1k,44.90,1000,2022-08-19T11:00:00Z,Paid,Credit Card
SUB-906195,CUST-10543,Clube Top 20k,799.90,20000,2022-08-20T07:00:00Z,Paid,Credit Card
SUB-903948,CUST-10320,Clube Top 20k,799.90,20000,2022-08-20T09:00:00Z,Paid,Credit Card
SUB-910081,CUST-10846,Clube Super 10k,489.90,10000,2022-08-20T11:00:00Z,Paid,Credit Card
SUB-911765,CUST-10993,Clube Plus 5k,219.90,5000,2022-08-20T11:00:00Z,Paid,Credit Card
SUB-903201,CUST-10255,Clube Super 10k,489.90,10000,2022-08-21T06:00:00Z,Paid,Auto Debit
SUB-910360,CUST-10871,Clube Super 10k,489.90,10000,2022-08-21T08:00:00Z,Paid,Credit Card
SUB-903526,CUST-10287,Clube Plus 5k,219.90,5000,2022-08-21T09:00:00Z,Paid,Credit Card
SUB-910456,CUST-10880,Clube Top 20k,799.90,20000,2022-08-21T09:00:00Z,Paid,Credit Card
SUB-903546,CUST-10288,Clube Plus 5k,219.90,5000,2022-08-21T12:00:00Z,Paid,Credit Card
SUB-902185,CUST-10180,Clube Top 20k,799.90,20000,2022-08-22T07:00:00Z,Paid,Credit Card
SUB-906029,CUST-10523,Clube Classic 1k,44.90,0,2022-08-22T10:00:00Z,Payment Failed,Credit Card
SUB-910439,CUST-10877,Clube Super 10k,489.90,10000,2022-08-22T11:00:00Z,Paid,Credit Card
SUB-901491,CUST-10124,Clube Super 10k,489.90,10000,2022-08-23T06:00:00Z,Paid,Credit Card
SUB-907976,CUST-10679,Clube Special 3k,129.90,3000,2022-08-23T06:00:00Z,Paid,Auto Debit
SUB-901403,CUST-10119,Clube Super 10k,489.90,0,2022-08-23T07:00:00Z,Cancelled,Credit Card
SUB-904500,CUST-10386,Clube Super 10k,489.90,10000,2022-08-23T09:00:00Z,Paid,PIX Auto
