TransactionId,CustomerId,ProductId,TransactionDate,Quantity,TransactionAmount,PointsUsed,TransactionType,IsReturn
TXN-805981,CUST-10183,PROD-005,2023-04-09T00:45:00Z,1,4400.00,220000,Redemption,False
TXN-813492,CUST-10419,PROD-029,2023-04-09T01:21:00Z,1,440.00,22000,Redemption,False
TXN-823364,CUST-10728,PROD-037,2023-04-09T02:27:00Z,1,100.00,5000,Purchase,False
TXN-818928,CUST-10589,PROD-034,2023-04-09T02:45:00Z,1,100.00,5000,Redemption,False
TXN-828049,CUST-10871,PROD-042,2023-04-09T05:08:00Z,2,400.00,20000,Redemption,False
TXN-804859,CUST-10147,PROD-041,2023-04-09T05:49:00Z,1,200.00,10000,Redemption,False
TXN-811632,CUST-10358,PROD-009,2023-04-09T06:19:00Z,1,160.00,8000,Transfer,False
TXN-825917,CUST-10807,PROD-028,2023-04-09T09:07:00Z,1,2600.00,130000,Transfer,False
TXN-831508,CUST-10987,PROD-041,2023-04-09T10:12:00Z,1,200.00,10000,Redemption,False
TXN-807220,CUST-10218,PROD-014,2023-04-09T10:29:00Z,1,2800.00,140000,Purchase,False
TXN-812510,CUST-10388,PROD-028,2023-04-09T13:57:00Z,1,2600.00,130000,Redemption,False
TXN-817682,CUST-10552,PROD-019,2023-04-09T14:08:00Z,1,4600.00,230000,Redemption,False
TXN-815086,CUST-10472,PROD-045,2023-04-09T14:17:00Z,1,320.00,16000,Redemption,False
TXN-802831,CUST-10086,PROD-033,2023-04-09T17:26:00Z,1,200.00,10000,Redemption,False
TXN-816466,CUST-10515,PROD-027,2023-04-09T17:33:00Z,1,1600.00,80000,Purchase,False
TXN-811071,CUST-10334,PROD-003,2023-04-09T19:24:00Z,1,700.00,35000,Redemption,False
TXN-827897,CUST-10867,PROD-037,2023-04-09T21:04:00Z,1,100.00,5000,Redemption,False
TXN-800501,CUST-10014,PROD-045,2023-04-10T00:31:00Z,1,320.00,16000,Redemption,False
TXN-826425,CUST-10820,PROD-044,2023-04-10T02:42:00Z,1,240.00,12000,Purchase,False
TXN-813493,CUST-10419,PROD-001,2023-04-10T04:28:00Z,1,360.00,18000,Purchase,False
TXN-811350,CUST-10346,PROD-017,2023-04-10T04:56:00Z,1,3600.00,180000,Purchase,False
TXN-809171,CUST-10272,PROD-012,2023-04-10T12:33:00Z,1,6400.00,320000,Transfer,False
TXN-816628,CUST-10520,PROD-011,2023-04-10T13:10:00Z,1,5000.00,250000,Purchase,False
TXN-825592,CUST-10795,PROD-024,2023-04-10T13:42:00Z,1,1100.00,55000,Redemption,False
TXN-814551,CUST-10455,PROD-034,2023-04-10T16:00:00Z,1,100.00,5000,Redemption,False
TXN-826601,CUST-10825,PROD-010,2023-04-10T18:27:00Z,1,360.00,18000,Transfer,False
TXN-816559,CUST-10519,PROD-003,2023-04-10T21:32:00Z,1,700.00,35000,Transfer,False
TXN-826870,CUST-10832,PROD-050,2023-04-10T22:05:00Z,1,600.00,30000,Purchase,False
TXN-831224,CUST-10979,PROD-037,2023-04-10T22:44:00Z,1,100.00,5000,Redemption,False
TXN-811566,CUST-10356,PROD-004,2023-04-10T23:31:00Z,1,500.00,25000,Redemption,False
TXN-811908,CUST-10366,PROD-018,2023-04-11T04:30:00Z,1,2400.00,120000,Transfer,False
TXN-807223,CUST-10218,PROD-025,2023-04-11T04:46:00Z,1,240.00,12000,Purchase,False
TXN-809514,CUST-10283,PROD-021,2023-04-11T07:14:00Z,2,1000.00,50000,Transfer,False
TXN-821830,CUST-10681,PROD-046,2023-04-11T12:09:00Z,1,200.00,10000,Redemption,False
TXN-802997,CUST-10091,PROD-050,2023-04-11T17:37:00Z,1,600.00,30000,Redemption,False
TXN-827470,CUST-10853,PROD-009,2023-04-11T17:57:00Z,1,160.00,8000,Redemption,False
TXN-800742,CUST-10020,PROD-047,2023-04-11T18:57:00Z,2,400.00,20000,Transfer,False
TXN-815479,CUST-10481,PROD-033,2023-04-11T20:16:00Z,1,200.00,10000,Purchase,False
TXN-804976,CUST-10151,PROD-047,2023-04-11T20:56:00Z,3,600.00,30000,Transfer,False
TXN-810501,CUST-10313,PROD-016,2023-04-11T23:27:00Z,1,700.00,35000,Redemption,False
TXN-809426,CUST-10281,PROD-040,2023-04-12T00:46:00Z,1,100.00,5000,Transfer,False
TXN-806028,CUST-10184,PROD-039,2023-04-12T05:07:00Z,1,160.00,8000,Redemption,False
TXN-828008,CUST-10869,PROD-047,2023-04-12T05:09:00Z,1,200.00,10000,Transfer,False
TXN-810505,CUST-10313,PROD-014,2023-04-12T05:23:00Z,2,5600.00,280000,Transfer,False
TXN-817203,CUST-10540,PROD-024,2023-04-12T05:33:00Z,1,1100.00,55000,Purchase,False
TXN-802822,CUST-10086,PROD-040,2023-04-12T07:17:00Z,2,200.00,10000,Redemption,False
TXN-827111,CUST-10842,PROD-012,2023-04-12T07:30:00Z,1,6400.00,320000,Redemption,False
TXN-804747,CUST-10143,PROD-016,2023-04-12T10:25:00Z,3,2100.00,105000,Redemption,False
TXN-802618,CUST-10079,PROD-009,2023-04-12T18:51:00Z,1,160.00,8000,Transfer,False
TXN-817554,CUST-10549,PROD-048,2023-04-12T21:31:00Z,3,1200.00,60000,Redemption,False
TXN-814810,CUST-10464,PROD-035,2023-04-12T23:30:00Z,3,450.00,22500,Redemption,False
TXN-800665,CUST-10019,PROD-033,2023-04-13T00:30:00Z,1,200.00,10000,Redemption,False
TXN-805707,CUST-10174,PROD-032,2023-04-13T02:45:00Z,2,300.00,15000,Purchase,False
TXN-830372,CUST-10950,PROD-032,2023-04-13T03:44:00Z,1,150.00,7500,Purchase,False
TXN-812551,CUST-10389,PROD-017,2023-04-13T04:29:00Z,2,7200.00,360000,Transfer,False
TXN-809116,CUST-10270,PROD-001,2023-04-13T05:36:00Z,1,360.00,18000,Redemption,False
TXN-822165,CUST-10692,PROD-021,2023-04-13T06:56:00Z,1,500.00,25000,Purchase,False
TXN-825149,CUST-10783,PROD-038,2023-04-13T07:21:00Z,2,240.00,12000,Redemption,False
TXN-805265,CUST-10160,PROD-003,2023-04-13T08:06:00Z,2,1400.00,70000,Purchase,False
TXN-805494,CUST-10166,PROD-001,2023-04-13T10:48:00Z,1,360.00,18000,Redemption,False
TXN-803674,CUST-10113,PROD-038,2023-04-13T13:26:00Z,1,120.00,6000,Transfer,False
TXN-821357,CUST-10666,PROD-021,2023-04-13T15:11:00Z,1,500.00,25000,Purchase,False
TXN-821049,CUST-10658,PROD-042,2023-04-13T16:03:00Z,1,200.00,10000,Transfer,False
TXN-809984,CUST-10298,PROD-018,2023-04-13T17:45:00Z,1,2400.00,120000,Transfer,False
TXN-800657,CUST-10019,PROD-017,2023-04-13T18:19:00Z,1,3600.00,180000,Redemption,False
TXN-829791,CUST-10926,PROD-036,2023-04-13T19:50:00Z,2,400.00,20000,Redemption,False
TXN-810074,CUST-10301,PROD-007,2023-04-13T20:16:00Z,1,900.00,45000,Transfer,False
TXN-823606,CUST-10734,PROD-042,2023-04-13T20:16:00Z,1,200.00,10000,Redemption,False
TXN-809241,CUST-10273,PROD-016,2023-04-13T21:18:00Z,1,700.00,35000,Redemption,False
TXN-827298,CUST-10847,PROD-026,2023-04-13T22:32:00Z,1,360.00,18000,Redemption,False
TXN-803540,CUST-10107,PROD-018,2023-04-14T00:08:00Z,1,2400.00,120000,Purchase,False
TXN-824991,CUST-10778,PROD-008,2023-04-14T04:29:00Z,1,300.00,15000,Purchase,False
TXN-801482,CUST-10044,PROD-041,2023-04-14T04:57:00Z,1,200.00,10000,Purchase,False
TXN-801419,CUST-10042,PROD-044,2023-04-14T08:09:00Z,1,240.00,12000,Purchase,False
TXN-800681,CUST-10020,PROD-033,2023-04-14T15:49:00Z,1,200.00,10000,Redemption,False
TXN-805835,CUST-10177,PROD-031,2023-04-14T16:05:00Z,1,100.00,5000,Redemption,False
TXN-812542,CUST-10389,PROD-017,2023-04-14T16:13:00Z,1,3600.00,180000,Transfer,False
TXN-818662,CUST-10580,PROD-029,2023-04-14T16:43:00Z,1,440.00,22000,Redemption,False
TXN-826446,CUST-10821,PROD-038,2023-04-14T19:04:00Z,1,120.00,6000,Purchase,False
TXN-824444,CUST-10763,PROD-007,2023-04-14T19:36:00Z,1,900.00,45000,Purchase,False
TXN-826798,CUST-10831,PROD-034,2023-04-14T19:52:00Z,1,100.00,5000,Redemption,False
TXN-823632,CUST-10735,PROD-021,2023-04-14T22:54:00Z,1,500.00,25000,Redemption,False
TXN-807932,CUST-10237,PROD-017,2023-04-14T22:59:00Z,1,3600.00,180000,Redemption,False
TXN-819600,CUST-10610,PROD-010,2023-04-15T00:00:00Z,1,360.00,18000,Purchase,False
TXN-821144,CUST-10660,PROD-018,2023-04-15T00:10:00Z,1,2400.00,120000,Purchase,False
TXN-816033,CUST-10503,PROD-026,2023-04-15T00:14:00Z,1,360.00,18000,Purchase,False
TXN-808626,CUST-10254,PROD-018,2023-04-15T02:49:00Z,1,2400.00,120000,Purchase,False
TXN-816090,CUST-10505,PROD-014,2023-04-15T08:22:00Z,1,2800.00,140000,Transfer,False
TXN-828935,CUST-10898,PROD-033,2023-04-15T08:40:00Z,1,200.00,10000,Redemption,False
TXN-831616,CUST-10992,PROD-003,2023-04-15T11:32:00Z,1,700.00,35000,Redemption,False
TXN-805291,CUST-10160,PROD-021,2023-04-15T12:46:00Z,1,500.00,25000,Redemption,False
TXN-823378,CUST-10728,PROD-040,2023-04-15T14:27:00Z,1,100.00,5000,Purchase,False
TXN-802752,CUST-10083,PROD-020,2023-04-15T17:36:00Z,1,600.00,30000,Transfer,False
TXN-800138,CUST-10004,PROD-041,2023-04-15T17:42:00Z,1,200.00,10000,Purchase,False
TXN-805822,CUST-10177,PROD-010,2023-04-15T20:42:00Z,2,720.00,36000,Redemption,False
TXN-805810,CUST-10176,PROD-004,2023-04-15T21:23:00Z,1,500.00,25000,Redemption,False
TXN-806486,CUST-10197,PROD-033,2023-04-16T01:53:00Z,1,200.00,10000,Transfer,False
TXN-817678,CUST-10552,PROD-011,2023-04-16T03:43:00Z,1,5000.00,250000,Redemption,False
TXN-822288,CUST-10697,PROD-018,2023-04-16T05:13:00Z,1,2400.00,120000,Purchase,False
TXN-813964,CUST-10433,PROD-041,2023-04-16T07:36:00Z,1,200.00,10000,Transfer,False
TXN-825735,CUST-10801,PROD-034,2023-04-16T09:31:00Z,1,100.00,5000,Redemption,False
TXN-811942,CUST-10367,PROD-013,2023-04-16T11:55:00Z,1,1300.00,65000,Purchase,False
TXN-815415,CUST-10479,PROD-017,2023-04-16T16:59:00Z,1,3600.00,180000,Redemption,False
TXN-827555,CUST-10856,PROD-001,2023-04-16T17:38:00Z,1,360.00,18000,Redemption,False
TXN-814250,CUST-10443,PROD-033,2023-04-16T21:17:00Z,1,200.00,10000,Purchase,False
TXN-826437,CUST-10820,PROD-022,2023-04-16T23:03:00Z,1,400.00,20000,Redemption,False
TXN-821102,CUST-10659,PROD-007,2023-04-16T23:38:00Z,1,900.00,45000,Redemption,False
TXN-810617,CUST-10318,PROD-027,2023-04-17T00:33:00Z,1,1600.00,80000,Redemption,False
TXN-818482,CUST-10574,PROD-005,2023-04-17T00:42:00Z,1,4400.00,220000,Redemption,False
TXN-814798,CUST-10464,PROD-037,2023-04-17T02:00:00Z,1,100.00,5000,Redemption,False
TXN-827177,CUST-10845,PROD-010,2023-04-17T03:06:00Z,1,360.00,18000,Redemption,False
TXN-822236,CUST-10695,PROD-035,2023-04-17T06:22:00Z,1,150.00,7500,Transfer,False
TXN-825717,CUST-10800,PROD-042,2023-04-17T06:42:00Z,1,200.00,10000,Transfer,False
TXN-806692,CUST-10203,PROD-033,2023-04-17T15:10:00Z,1,200.00,10000,Transfer,False
TXN-819076,CUST-10592,PROD-002,2023-04-17T16:29:00Z,1,2400.00,120000,Redemption,False
TXN-811085,CUST-10334,PROD-026,2023-04-17T18:21:00Z,1,360.00,18000,Transfer,False
TXN-813146,CUST-10410,PROD-008,2023-04-17T22:31:00Z,1,300.00,15000,Redemption,False
TXN-803027,CUST-10092,PROD-006,2023-04-18T03:52:00Z,1,-440.00,-22000,Purchase,True
TXN-806736,CUST-10204,PROD-008,2023-04-18T04:20:00Z,1,300.00,15000,Purchase,False
TXN-805868,CUST-10179,PROD-023,2023-04-18T05:27:00Z,1,600.00,30000,Transfer,False
TXN-811114,CUST-10335,PROD-043,2023-04-18T06:33:00Z,1,200.00,10000,Redemption,False
TXN-814741,CUST-10462,PROD-015,2023-04-18T08:12:00Z,1,4200.00,210000,Redemption,False
TXN-809054,CUST-10269,PROD-016,2023-04-18T08:20:00Z,1,700.00,35000,Redemption,False
TXN-808167,CUST-10243,PROD-011,2023-04-18T12:31:00Z,1,5000.00,250000,Redemption,False
TXN-824471,CUST-10763,PROD-016,2023-04-18T14:05:00Z,1,700.00,35000,Purchase,False
TXN-814511,CUST-10454,PROD-043,2023-04-18T16:00:00Z,1,200.00,10000,Purchase,False
TXN-804281,CUST-10133,PROD-027,2023-04-18T17:06:00Z,1,1600.00,80000,Redemption,False
TXN-825901,CUST-10807,PROD-011,2023-04-18T17:14:00Z,1,5000.00,250000,Purchase,False
TXN-807794,CUST-10232,PROD-035,2023-04-18T18:48:00Z,1,150.00,7500,Redemption,False
TXN-825657,CUST-10799,PROD-024,2023-04-18T18:53:00Z,1,1100.00,55000,Redemption,False
TXN-808564,CUST-10253,PROD-038,2023-04-18T20:20:00Z,1,120.00,6000,Redemption,False
TXN-809995,CUST-10299,PROD-001,2023-04-18T20:47:00Z,2,720.00,36000,Transfer,False
TXN-812418,CUST-10386,PROD-015,2023-04-18T23:52:00Z,3,12600.00,630000,Redemption,False
TXN-827099,CUST-10842,PROD-040,2023-04-19T02:42:00Z,1,100.00,5000,Redemption,False
TXN-801160,CUST-10034,PROD-032,2023-04-19T04:08:00Z,1,150.00,7500,Purchase,False
TXN-827580,CUST-10856,PROD-003,2023-04-19T06:31:00Z,1,700.00,35000,Redemption,False
TXN-801404,CUST-10042,PROD-050,2023-04-19T07:54:00Z,3,1800.00,90000,Redemption,False
TXN-824124,CUST-10750,PROD-040,2023-04-19T10:43:00Z,1,100.00,5000,Purchase,False
TXN-830554,CUST-10957,PROD-003,2023-04-19T13:15:00Z,1,700.00,35000,Redemption,False
TXN-808328,CUST-10247,PROD-008,2023-04-19T15:12:00Z,1,300.00,15000,Purchase,False
TXN-823081,CUST-10721,PROD-009,2023-04-19T20:36:00Z,1,160.00,8000,Purchase,False
TXN-817684,CUST-10552,PROD-048,2023-04-19T21:20:00Z,1,400.00,20000,Redemption,False
TXN-821099,CUST-10659,PROD-022,2023-04-19T22:07:00Z,2,800.00,40000,Redemption,False
TXN-831486,CUST-10987,PROD-010,2023-04-19T22:46:00Z,1,360.00,18000,Redemption,False
TXN-812050,CUST-10373,PROD-038,2023-04-20T07:30:00Z,2,240.00,12000,Redemption,False
TXN-811623,CUST-10358,PROD-008,2023-04-20T08:03:00Z,3,900.00,45000,Purchase,False
TXN-819525,CUST-10607,PROD-023,2023-04-20T08:10:00Z,1,600.00,30000,Transfer,False
TXN-825792,CUST-10801,PROD-038,2023-04-20T10:47:00Z,1,120.00,6000,Redemption,False
TXN-824189,CUST-10753,PROD-019,2023-04-20T15:04:00Z,1,4600.00,230000,Redemption,False
TXN-819553,CUST-10608,PROD-026,2023-04-20T16:12:00Z,1,360.00,18000,Transfer,False
TXN-820280,CUST-10631,PROD-038,2023-04-20T16:32:00Z,1,120.00,6000,Redemption,False
TXN-828335,CUST-10880,PROD-020,2023-04-20T16:49:00Z,1,600.00,30000,Redemption,False
TXN-823649,CUST-10735,PROD-027,2023-04-20T19:43:00Z,2,3200.00,160000,Redemption,False
TXN-824483,CUST-10763,PROD-001,2023-04-20T20:47:00Z,1,360.00,18000,Redemption,False
TXN-807423,CUST-10223,PROD-031,2023-04-20T23:05:00Z,1,100.00,5000,Transfer,False
TXN-825995,CUST-10809,PROD-038,2023-04-20T23:32:00Z,1,120.00,6000,Redemption,False
TXN-831005,CUST-10972,PROD-050,2023-04-20T23:58:00Z,1,600.00,30000,Redemption,False
TXN-815019,CUST-10469,PROD-020,2023-04-21T02:05:00Z,1,600.00,30000,Purchase,False
TXN-826786,CUST-10830,PROD-026,2023-04-21T03:19:00Z,1,360.00,18000,Purchase,False
TXN-801358,CUST-10040,PROD-028,2023-04-21T03:40:00Z,1,2600.00,130000,Purchase,False
TXN-802148,CUST-10064,PROD-043,2023-04-21T04:51:00Z,2,400.00,20000,Transfer,False
TXN-813680,CUST-10424,PROD-017,2023-04-21T06:48:00Z,1,3600.00,180000,Redemption,False
TXN-820995,CUST-10656,PROD-008,2023-04-21T09:22:00Z,1,300.00,15000,Redemption,False
TXN-812148,CUST-10377,PROD-028,2023-04-21T10:42:00Z,1,2600.00,130000,Redemption,False
TXN-817536,CUST-10549,PROD-045,2023-04-21T10:55:00Z,1,320.00,16000,Redemption,False
TXN-803545,CUST-10107,PROD-014,2023-04-21T12:21:00Z,1,2800.00,140000,Redemption,False
TXN-829036,CUST-10903,PROD-026,2023-04-21T17:39:00Z,1,360.00,18000,Purchase,False
TXN-830835,CUST-10966,PROD-040,2023-04-21T19:17:00Z,1,100.00,5000,Transfer,False
TXN-802126,CUST-10063,PROD-004,2023-04-21T19:27:00Z,1,500.00,25000,Redemption,False
TXN-804939,CUST-10150,PROD-001,2023-04-21T21:09:00Z,1,360.00,18000,Transfer,False
TXN-822985,CUST-10719,PROD-020,2023-04-21T23:22:00Z,1,600.00,30000,Redemption,False
TXN-807217,CUST-10218,PROD-007,2023-04-22T01:21:00Z,1,900.00,45000,Redemption,False
TXN-817194,CUST-10540,PROD-030,2023-04-22T07:04:00Z,1,300.00,15000,Redemption,False
TXN-817293,CUST-10543,PROD-010,2023-04-22T12:35:00Z,1,360.00,18000,Purchase,False
TXN-801764,CUST-10053,PROD-019,2023-04-22T13:53:00Z,1,4600.00,230000,Redemption,False
TXN-825655,CUST-10799,PROD-012,2023-04-22T15:26:00Z,2,12800.00,640000,Redemption,False
TXN-830833,CUST-10966,PROD-035,2023-04-23T02:08:00Z,2,300.00,15000,Purchase,False
TXN-824969,CUST-10778,PROD-001,2023-04-23T05:47:00Z,1,360.00,18000,Transfer,False
TXN-811131,CUST-10335,PROD-045,2023-04-23T08:49:00Z,1,320.00,16000,Redemption,False
TXN-830626,CUST-10959,PROD-035,2023-04-23T09:38:00Z,1,150.00,7500,Transfer,False
TXN-807734,CUST-10231,PROD-024,2023-04-23T12:01:00Z,1,1100.00,55000,Transfer,False
TXN-807944,CUST-10237,PROD-018,2023-04-23T13:04:00Z,1,2400.00,120000,Redemption,False
TXN-809061,CUST-10269,PROD-016,2023-04-23T13:06:00Z,1,700.00,35000,Redemption,False
TXN-830686,CUST-10961,PROD-047,2023-04-23T13:51:00Z,1,200.00,10000,Purchase,False
TXN-824940,CUST-10776,PROD-001,2023-04-23T14:59:00Z,2,720.00,36000,Redemption,False
TXN-800328,CUST-10008,PROD-021,2023-04-23T17:22:00Z,2,1000.00,50000,Redemption,False
TXN-826574,CUST-10824,PROD-050,2023-04-23T18:05:00Z,1,600.00,30000,Transfer,False
TXN-814242,CUST-10443,PROD-024,2023-04-23T18:37:00Z,2,2200.00,110000,Transfer,False
TXN-807755,CUST-10232,PROD-031,2023-04-23T20:22:00Z,2,200.00,10000,Purchase,False
TXN-829166,CUST-10907,PROD-019,2023-04-23T23:29:00Z,1,4600.00,230000,Transfer,False
TXN-830717,CUST-10962,PROD-038,2023-04-24T00:51:00Z,1,120.00,6000,Purchase,False
TXN-816588,CUST-10520,PROD-027,2023-04-24T06:06:00Z,1,1600.00,80000,Transfer,False
TXN-814857,CUST-10465,PROD-038,2023-04-24T07:59:00Z,1,120.00,6000,Purchase,False
TXN-826755,CUST-10829,PROD-008,2023-04-24T08:09:00Z,1,300.00,15000,Purchase,False
TXN-800786,CUST-10023,PROD-015,2023-04-24T11:48:00Z,2,8400.00,420000,Transfer,False
TXN-817687,CUST-10553,PROD-033,2023-04-24T11:52:00Z,1,200.00,10000,Transfer,False
TXN-814157,CUST-10440,PROD-031,2023-04-24T12:58:00Z,1,100.00,5000,Transfer,False
TXN-808489,CUST-10251,PROD-040,2023-04-24T12:59:00Z,2,200.00,10000,Transfer,False
TXN-817689,CUST-10553,PROD-032,2023-04-24T13:01:00Z,1,150.00,7500,Purchase,False
TXN-803428,CUST-10104,PROD-027,2023-04-24T15:06:00Z,1,1600.00,80000,Purchase,False
TXN-828822,CUST-10895,PROD-032,2023-04-24T17:54:00Z,2,300.00,15000,Transfer,False
TXN-827169,CUST-10844,PROD-011,2023-04-24T19:02:00Z,1,5000.00,250000,Redemption,False
TXN-809193,CUST-10273,PROD-017,2023-04-24T19:19:00Z,1,3600.00,180000,Redemption,False
TXN-805434,CUST-10164,PROD-050,2023-04-24T20:40:00Z,1,600.00,30000,Purchase,False
TXN-810944,CUST-10329,PROD-042,2023-04-24T21:46:00Z,1,200.00,10000,Redemption,False
TXN-807326,CUST-10220,PROD-023,2023-04-25T00:36:00Z,1,600.00,30000,Redemption,False
TXN-807016,CUST-10210,PROD-008,2023-04-25T00:54:00Z,1,300.00,15000,Transfer,False
TXN-802970,CUST-10091,PROD-043,2023-04-25T01:11:00Z,1,200.00,10000,Redemption,False
TXN-800745,CUST-10021,PROD-040,2023-04-25T02:21:00Z,1,100.00,5000,Redemption,False
TXN-815912,CUST-10499,PROD-047,2023-04-25T03:27:00Z,3,600.00,30000,Transfer,False
TXN-801273,CUST-10038,PROD-042,2023-04-25T04:21:00Z,1,200.00,10000,Redemption,False
TXN-831495,CUST-10987,PROD-008,2023-04-25T04:28:00Z,1,300.00,15000,Transfer,False
TXN-802055,CUST-10060,PROD-007,2023-04-25T04:36:00Z,2,1800.00,90000,Purchase,False
TXN-817177,CUST-10540,PROD-038,2023-04-25T05:58:00Z,1,120.00,6000,Purchase,False
TXN-808379,CUST-10248,PROD-034,2023-04-25T12:41:00Z,1,100.00,5000,Redemption,False
TXN-807481,CUST-10225,PROD-041,2023-04-25T13:44:00Z,1,200.00,10000,Purchase,False
TXN-829163,CUST-10907,PROD-017,2023-04-25T15:43:00Z,1,3600.00,180000,Transfer,False
TXN-804519,CUST-10138,PROD-029,2023-04-25T15:59:00Z,1,440.00,22000,Purchase,False
TXN-826658,CUST-10826,PROD-040,2023-04-25T17:48:00Z,1,100.00,5000,Purchase,False
TXN-822579,CUST-10709,PROD-007,2023-04-25T19:44:00Z,1,900.00,45000,Transfer,False
TXN-811091,CUST-10335,PROD-042,2023-04-25T21:50:00Z,1,200.00,10000,Redemption,False
TXN-813312,CUST-10414,PROD-048,2023-04-25T22:03:00Z,1,400.00,20000,Purchase,False
TXN-816404,CUST-10513,PROD-045,2023-04-25T22:54:00Z,1,320.00,16000,Transfer,False
TXN-810680,CUST-10322,PROD-043,2023-04-25T23:27:00Z,1,200.00,10000,Redemption,False
TXN-826140,CUST-10813,PROD-039,2023-04-26T06:16:00Z,1,160.00,8000,Purchase,False
TXN-823365,CUST-10728,PROD-036,2023-04-26T08:38:00Z,1,200.00,10000,Purchase,False
TXN-815879,CUST-10498,PROD-047,2023-04-26T11:59:00Z,1,200.00,10000,Redemption,False
TXN-827115,CUST-10843,PROD-045,2023-04-26T12:00:00Z,1,320.00,16000,Redemption,False
TXN-829436,CUST-10914,PROD-047,2023-04-26T12:54:00Z,2,400.00,20000,Redemption,False
TXN-805164,CUST-10157,PROD-021,2023-04-26T12:57:00Z,1,500.00,25000,Transfer,False
TXN-822465,CUST-10705,PROD-022,2023-04-26T13:25:00Z,1,400.00,20000,Redemption,False
TXN-810502,CUST-10313,PROD-017,2023-04-26T16:17:00Z,1,3600.00,180000,Purchase,False
TXN-826866,CUST-10832,PROD-020,2023-04-26T16:58:00Z,1,600.00,30000,Purchase,False
TXN-802978,CUST-10091,PROD-043,2023-04-26T17:22:00Z,1,200.00,10000,Redemption,False
TXN-830024,CUST-10935,PROD-013,2023-04-26T17:39:00Z,1,1300.00,65000,Purchase,False
TXN-831384,CUST-10984,PROD-036,2023-04-26T18:49:00Z,1,200.00,10000,Redemption,False
TXN-813496,CUST-10419,PROD-007,2023-04-26T19:27:00Z,1,900.00,45000,Redemption,False
TXN-802186,CUST-10066,PROD-026,2023-04-26T19:39:00Z,1,360.00,18000,Redemption,False
TXN-802910,CUST-10090,PROD-010,2023-04-26T19:49:00Z,2,720.00,36000,Redemption,False
TXN-819610,CUST-10610,PROD-004,2023-04-26T21:17:00Z,1,500.00,25000,Redemption,False
TXN-800725,CUST-10020,PROD-046,2023-04-26T22:00:00Z,1,200.00,10000,Purchase,False
TXN-816585,CUST-10520,PROD-043,2023-04-26T23:21:00Z,2,400.00,20000,Purchase,False
TXN-823601,CUST-10734,PROD-048,2023-04-27T01:02:00Z,1,400.00,20000,Redemption,False
TXN-819169,CUST-10595,PROD-017,2023-04-27T02:36:00Z,1,3600.00,180000,Transfer,False
TXN-812167,CUST-10377,PROD-038,2023-04-27T03:01:00Z,1,120.00,6000,Redemption,False
TXN-819530,CUST-10607,PROD-023,2023-04-27T05:26:00Z,1,600.00,30000,Transfer,False
TXN-808266,CUST-10246,PROD-039,2023-04-27T06:20:00Z,1,160.00,8000,Purchase,False
TXN-826310,CUST-10817,PROD-046,2023-04-27T08:41:00Z,1,200.00,10000,Transfer,False
TXN-824565,CUST-10765,PROD-019,2023-04-27T12:00:00Z,1,4600.00,230000,Purchase,False
TXN-817093,CUST-10537,PROD-037,2023-04-27T13:52:00Z,1,100.00,5000,Redemption,False
TXN-815884,CUST-10498,PROD-042,2023-04-27T15:20:00Z,1,200.00,10000,Redemption,False
TXN-800539,CUST-10014,PROD-046,2023-04-27T15:46:00Z,1,200.00,10000,Redemption,False
TXN-805338,CUST-10162,PROD-030,2023-04-27T16:05:00Z,1,300.00,15000,Transfer,False
TXN-809374,CUST-10279,PROD-005,2023-04-27T19:01:00Z,1,4400.00,220000,Purchase,False
TXN-805534,CUST-10167,PROD-042,2023-04-27T19:53:00Z,2,400.00,20000,Redemption,False
TXN-804256,CUST-10131,PROD-030,2023-04-27T23:36:00Z,1,300.00,15000,Transfer,False
TXN-801202,CUST-10036,PROD-003,2023-04-28T00:58:00Z,1,700.00,35000,Redemption,False
TXN-803980,CUST-10122,PROD-044,2023-04-28T05:26:00Z,1,240.00,12000,Redemption,False
TXN-810024,CUST-10299,PROD-040,2023-04-28T06:09:00Z,1,100.00,5000,Redemption,False
TXN-808528,CUST-10252,PROD-003,2023-04-28T06:48:00Z,1,700.00,35000,Transfer,False
TXN-820013,CUST-10623,PROD-003,2023-04-28T07:27:00Z,1,700.00,35000,Redemption,False
TXN-811274,CUST-10343,PROD-001,2023-04-28T07:59:00Z,1,360.00,18000,Purchase,False
TXN-814192,CUST-10441,PROD-039,2023-04-28T09:35:00Z,1,160.00,8000,Purchase,False
TXN-822686,CUST-10711,PROD-033,2023-04-28T11:01:00Z,1,200.00,10000,Redemption,False
